_c0,userId,gender,n_pages,submit_downgrade,thumbs_down,home,downgrade,roll_advert,cancellation,about,submit_registration,cancel,login,register,add_playlist,nextsong,thumbs_up,error,submit_upgrade,total_length,label
1875,1576972,0,219,0,4,13,0,20,0,0,0,0,0,0,5,151,7,0,0,39169,0
1876,1777885,1,764,0,5,29,10,5,1,4,0,1,0,0,13,640,30,0,0,154544,0
1877,1011733,0,349,0,2,14,5,2,1,0,0,1,0,0,12,287,10,1,1,73557,0
1878,1246335,1,69,0,0,4,0,8,1,0,0,1,0,0,1,48,2,0,0,11377,0
1879,1689656,0,695,0,5,32,5,24,1,1,0,1,0,0,24,543,27,2,1,132283,0
1880,1854768,1,352,0,8,8,0,41,0,0,0,0,0,0,5,261,14,0,0,63163,0
1881,1492003,1,544,0,5,19,0,60,1,2,0,1,0,0,8,405,19,1,0,100926,0
1882,1805795,1,235,0,3,5,3,3,1,0,0,1,0,0,7,201,7,0,0,48496,0
1883,1655270,0,626,0,7,20,7,16,1,1,0,1,0,0,15,517,21,1,1,131699,0
1884,1431596,1,217,0,5,14,0,21,1,3,0,1,0,0,2,141,10,0,0,34148,0
1885,1278515,0,411,0,9,12,3,23,1,2,0,1,0,0,7,320,11,0,1,80240,0
1886,1656363,0,42,0,0,1,0,8,1,1,0,1,0,0,2,25,0,0,0,6619,0
1887,1374474,0,272,1,3,12,3,5,1,0,0,1,0,0,6,217,9,0,0,54662,1
1888,1182140,1,1358,1,10,56,7,88,0,3,0,0,0,0,25,1069,39,2,2,267226,1
1889,1987707,0,278,0,2,8,0,34,1,1,0,1,0,0,4,195,11,0,0,46681,0
1890,1931671,0,482,1,3,15,4,19,1,2,0,1,0,0,13,390,17,0,0,94967,1
1891,1735074,1,1212,3,12,53,13,58,1,4,0,1,0,0,23,953,46,0,4,240381,1
1892,1420216,0,231,0,2,7,5,6,1,0,0,1,0,0,6,184,6,0,1,44359,0
1893,1564022,1,998,1,11,48,7,76,0,3,0,0,0,0,22,737,38,3,2,183809,1
1894,1768819,1,12,0,1,0,0,3,1,0,0,1,0,0,0,6,0,0,0,1956,0
1895,1750196,0,831,0,5,27,6,23,1,0,0,1,0,0,19,685,32,0,1,168671,0
1896,1440871,1,19,0,0,3,0,1,0,0,0,0,0,0,0,11,0,0,0,2708,0
1897,1663630,0,425,1,4,20,3,23,1,0,0,1,0,0,11,319,17,2,0,79513,1
1898,1794989,0,2158,1,20,83,14,147,0,3,0,0,0,0,56,1664,81,1,2,410008,1
1899,1682778,1,500,0,4,16,4,3,0,0,0,0,0,0,17,421,18,0,0,104505,0
1900,1343919,0,1241,1,17,59,4,127,0,1,0,0,0,0,12,875,46,4,2,219254,1
1901,1027364,1,1074,0,11,44,17,32,0,2,0,0,0,0,22,879,30,2,1,220017,0
1902,1374528,0,744,2,9,38,3,41,1,1,0,1,0,0,18,565,24,0,3,136520,1
1903,1729105,1,472,0,7,25,3,29,0,3,0,0,0,0,11,347,24,0,1,86020,0
1904,1232517,0,615,1,7,31,14,15,1,0,0,1,0,0,13,467,23,0,1,118878,1
1905,1315748,0,310,0,5,13,0,32,1,0,0,1,0,0,6,222,10,1,0,55840,0
1906,1994546,1,808,0,8,39,10,26,1,3,0,1,0,0,21,622,33,2,1,156310,0
1907,1204541,0,1277,2,22,51,12,91,1,3,0,1,0,0,33,953,41,1,2,235288,1
1908,1617516,0,120,0,1,7,0,8,1,0,0,1,0,0,3,88,1,0,0,21550,0
1909,1568489,1,226,0,1,9,0,25,0,0,0,0,0,0,6,164,8,0,0,42175,0
1910,1886663,0,339,0,2,15,4,13,1,0,0,1,0,0,7,267,10,0,1,66933,0
1911,1259798,1,21,0,0,2,0,2,1,0,0,1,0,0,1,9,1,0,1,2169,0
1912,1198860,1,366,1,3,10,3,10,1,0,0,1,0,0,9,297,10,0,2,73191,1
1913,1889934,0,713,0,5,21,6,12,1,2,0,1,0,0,14,581,29,1,1,142729,0
1914,1936262,0,1194,1,11,41,16,48,1,2,0,1,0,0,28,963,40,2,1,239094,1
1915,1448466,1,341,0,5,13,0,30,1,0,0,1,0,0,8,247,15,1,0,58239,0
1916,1098422,1,210,0,4,5,0,31,1,0,0,1,0,0,7,150,5,0,0,37644,0
1917,1464910,1,1415,1,18,55,13,51,0,6,0,0,0,0,28,1106,57,2,2,274480,1
1918,1047771,1,280,0,2,9,3,9,0,2,0,0,0,0,5,225,10,0,1,53797,0
1919,1044285,0,795,1,8,25,12,15,1,1,0,1,0,0,22,638,29,1,0,155891,1
1920,1670460,1,269,0,5,11,0,38,1,0,0,1,0,0,10,174,18,0,0,42972,0
1921,1068337,0,134,0,2,3,0,11,1,0,0,1,0,0,3,105,4,0,0,26915,0
1922,1125223,1,596,0,13,20,0,70,1,0,0,1,0,0,10,432,17,2,0,108011,0
1923,1198586,1,390,0,2,17,7,6,0,0,0,0,0,0,11,316,10,1,0,77134,0
1924,1221373,0,110,0,0,6,0,10,1,0,0,1,0,0,4,69,7,0,0,16946,0
1925,1010902,1,102,0,1,8,0,12,1,1,0,1,0,0,2,63,6,0,0,15353,0
1926,1317305,0,282,0,0,7,8,2,1,1,0,1,0,0,10,234,5,0,0,58297,0
1927,1410152,1,1084,2,11,48,5,115,0,2,0,0,0,0,26,791,33,0,1,196820,1
1928,1968134,1,740,0,8,24,14,8,1,4,0,1,0,0,16,619,20,2,1,157034,0
1929,1027533,1,823,1,9,35,1,97,0,2,0,0,0,0,11,594,19,0,1,145125,1
1930,1625341,0,120,0,1,6,0,13,1,0,0,1,0,0,2,89,6,0,0,23643,0
1931,1064793,0,369,0,8,16,4,7,0,1,0,0,0,0,5,305,8,0,1,75571,0
1932,1989750,1,10,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,2017,0
1933,1423705,0,680,1,8,30,7,28,1,2,0,1,0,0,7,546,18,0,2,134774,1
1934,1915150,0,608,0,6,22,7,12,1,3,0,1,0,0,15,487,24,0,1,123669,0
1935,1291816,0,513,0,5,16,8,2,0,0,0,0,0,0,8,425,20,1,0,104650,0
1936,1922598,0,586,1,10,23,1,63,1,0,0,1,0,0,16,420,18,1,1,103230,1
1937,1978406,1,544,1,6,20,4,31,1,2,0,1,0,0,8,422,21,1,2,106964,1
1938,1626310,0,50,0,0,2,1,1,0,1,0,0,0,0,0,37,2,0,1,10609,0
1939,1820039,1,825,0,5,25,12,11,1,1,0,1,0,0,21,693,24,2,0,170253,0
1940,1796120,0,344,0,4,10,0,28,1,0,0,1,0,0,5,266,11,1,1,65538,0
1941,1640564,1,1468,2,7,62,15,40,1,5,0,1,0,0,32,1183,53,2,3,295263,1
1942,1933557,0,73,0,1,2,1,2,1,0,0,1,0,0,1,58,3,0,1,14846,0
1943,1295776,0,3461,3,54,119,19,269,1,8,0,1,0,0,76,2627,131,4,4,663283,1
1944,1953752,0,32,0,0,2,0,5,1,0,0,1,0,0,1,22,0,0,0,5833,0
1945,1149613,1,161,0,2,4,0,0,1,0,0,1,0,0,2,136,7,0,0,34080,0
1946,1976995,0,580,0,1,24,3,39,1,1,0,1,0,0,14,434,31,0,1,109087,0
1947,1660130,1,770,2,7,38,15,32,0,1,0,0,0,0,14,588,18,2,2,143426,1
1948,1042279,0,70,0,1,4,0,6,1,0,0,1,0,0,2,46,4,0,0,10890,0
1949,1880934,1,377,1,2,8,1,36,1,0,0,1,0,0,13,280,18,1,0,70523,1
1950,1560998,0,2001,1,16,82,22,30,1,5,0,1,0,0,51,1632,69,2,2,403258,1
1951,1256985,0,768,0,8,41,1,83,1,1,0,1,0,0,21,523,32,3,1,131778,0
1952,1507397,0,188,0,1,8,2,2,1,0,0,1,0,0,3,160,7,0,0,40294,0
1953,1124360,1,365,0,0,10,5,5,1,1,0,1,0,0,7,309,14,2,0,76616,0
1954,1742998,1,968,0,8,35,18,9,1,1,0,1,0,0,20,790,33,0,1,194315,0
1955,1228653,0,669,0,8,23,8,11,1,1,0,1,0,0,17,534,24,1,1,135311,0
1956,1694760,1,523,0,0,17,5,3,1,0,0,1,0,0,14,432,21,0,0,107034,0
1957,1196522,0,46,1,0,2,2,3,1,0,0,1,0,0,3,33,0,0,0,8747,1
1958,1204737,1,956,1,7,35,11,22,0,3,0,0,0,0,18,796,28,1,0,192733,1
1959,1095650,0,857,0,14,31,1,64,0,1,0,0,0,0,27,649,30,2,1,159345,0
1960,1896085,1,115,0,3,3,0,11,1,0,0,1,0,0,4,85,4,0,0,20305,0
1961,1449490,0,501,1,4,25,6,42,1,0,0,1,0,0,8,375,19,0,1,94538,1
1962,1464724,0,171,0,0,11,0,16,1,2,0,1,0,0,3,116,5,0,0,28799,0
1963,1039083,1,445,0,1,26,5,2,1,1,0,1,0,0,9,360,17,1,0,90067,0
1964,1150536,1,528,0,1,20,7,8,0,1,0,0,0,0,19,434,19,2,0,106139,0
1965,1846923,0,534,0,3,16,9,11,1,1,0,1,0,0,14,436,15,0,0,111685,0
1966,1469439,0,556,0,4,21,4,10,0,2,0,0,0,0,12,469,12,0,1,115527,0
1967,1636921,1,105,0,1,6,1,2,1,0,0,1,0,0,2,74,6,1,1,17852,0
1968,1685547,1,377,0,6,13,0,44,1,2,0,1,0,0,5,282,8,0,0,66656,0
1969,1575503,1,129,0,3,5,0,20,1,1,0,1,0,0,0,92,1,1,0,21962,0
1970,1033957,0,441,0,2,16,7,5,0,1,0,0,0,0,10,369,11,1,0,92351,0
1971,1641130,1,10,0,1,1,0,0,1,0,0,1,0,0,0,5,0,0,0,1185,0
1972,1868655,0,370,1,4,14,7,10,1,1,0,1,0,0,11,306,7,0,0,75904,1
1973,1774189,0,143,0,3,7,0,14,1,0,0,1,0,0,2,95,7,0,0,23327,0
1974,1560096,1,89,0,5,4,0,9,1,1,0,1,0,0,3,56,4,0,0,13666,0
1975,1744997,1,166,0,1,4,1,11,1,1,0,1,0,0,3,131,5,0,1,33165,0
1976,1221921,1,220,0,3,13,0,24,1,1,0,1,0,0,3,150,13,0,0,38118,0
1977,1937477,0,671,0,8,22,6,24,0,1,0,0,0,0,11,545,20,0,1,133336,0
1978,1453250,0,152,1,1,12,2,11,1,0,0,1,0,0,1,106,2,1,1,26983,1
1979,1156636,1,751,1,6,26,9,54,1,1,0,1,0,0,13,586,25,0,1,144676,1
1980,1446063,1,389,1,2,14,6,10,1,1,0,1,0,0,7,315,11,0,0,79148,1
1981,1121066,0,1557,2,20,69,6,94,1,5,0,1,0,0,26,1208,51,3,2,307356,1
1982,1573391,1,353,0,4,15,3,5,1,1,0,1,0,0,7,289,10,1,1,71061,0
1983,1592924,0,341,0,6,11,2,9,1,1,0,1,0,0,11,263,15,0,1,66705,0
1984,1632189,1,2024,1,19,83,32,46,1,2,0,1,0,0,37,1652,71,3,2,408587,1
1985,1658997,0,493,0,10,21,4,33,1,0,0,1,0,0,9,378,23,1,1,92151,0
1986,1976950,0,288,1,5,15,5,8,1,0,0,1,0,0,8,227,8,0,1,55986,1
1987,1513716,1,233,0,4,11,0,20,0,1,0,0,0,0,7,170,8,0,0,44863,0
1988,1400393,0,157,0,2,4,0,13,1,0,0,1,0,0,1,123,5,0,0,31811,0
1989,1896617,1,652,1,6,26,4,65,1,1,0,1,0,0,9,487,18,0,1,122265,1
1990,1164611,1,523,0,10,26,6,11,1,2,0,1,0,0,8,415,14,0,1,101256,0
1991,1842717,1,38,0,1,1,0,6,1,0,0,1,0,0,0,25,2,0,0,6041,0
1992,1565829,0,245,0,2,12,1,17,1,0,0,1,0,0,4,188,7,0,1,45910,0
1993,1305921,1,180,0,3,4,0,23,1,1,0,1,0,0,4,128,9,0,0,30512,0
1994,1950423,0,788,0,10,25,8,11,0,2,0,0,0,0,17,649,26,0,0,163717,0
1995,1837524,1,1434,0,15,47,19,9,1,1,0,1,0,0,34,1189,44,1,0,300437,0
1996,1875794,1,292,1,3,16,5,12,1,1,0,1,0,0,4,216,9,0,1,53766,1
1997,1466577,1,231,0,1,7,5,4,0,0,0,0,0,0,7,191,9,0,0,49299,0
1998,1875389,0,320,0,3,8,0,45,1,0,0,1,0,0,5,217,19,0,0,54145,0
1999,1530567,0,21,0,0,1,0,5,1,0,0,1,0,0,0,12,1,0,0,2705,0
2000,1730792,0,777,1,8,24,3,50,1,3,0,1,0,0,20,606,27,1,1,149770,1
2001,1690296,1,229,1,1,17,3,6,0,0,0,0,0,0,5,171,5,0,0,41297,1
2002,1821415,1,369,0,4,25,3,26,1,0,0,1,0,0,6,271,10,0,1,68007,0
2003,1430492,0,451,0,9,13,4,17,1,1,0,1,0,0,10,361,14,0,1,89417,0
2004,1294769,0,361,1,2,16,4,17,1,1,0,1,0,0,5,279,19,0,1,67235,1
2005,1410948,0,346,0,2,15,0,44,1,2,0,1,0,0,5,250,7,0,0,62386,0
2006,1102484,0,102,0,0,5,0,4,1,0,0,1,0,0,2,77,2,1,1,20389,0
2007,1386060,0,17,0,0,2,0,3,0,0,0,0,0,0,1,9,1,0,0,2772,0
2008,1934995,1,880,0,5,40,10,11,1,4,0,1,0,0,16,726,30,1,1,176691,0
2009,1470625,1,838,0,6,38,10,29,0,1,0,0,0,0,23,660,30,1,1,164862,0
2010,1240942,1,261,0,4,8,0,26,1,0,0,1,0,0,5,192,13,0,1,48437,0
2011,1049269,0,603,0,3,30,5,20,0,1,0,0,0,0,8,485,24,0,1,124965,0
2012,1376926,0,177,0,4,5,0,21,1,0,0,1,0,0,4,128,6,0,0,32249,0
2013,1180577,0,67,0,1,5,1,3,0,0,0,0,0,0,2,40,2,0,1,9054,0
2014,1983703,0,685,1,6,22,7,6,0,2,0,0,0,0,24,557,22,1,1,137159,1
2015,1402907,1,699,1,9,31,9,46,0,1,0,0,0,0,14,539,22,1,1,133295,1
2016,1146396,1,107,0,1,5,0,13,1,1,0,1,0,0,1,75,3,0,0,18162,0
2017,1757784,1,597,0,1,18,10,9,0,0,0,0,0,0,20,494,23,2,0,123000,0
2018,1197784,1,666,1,5,17,10,16,1,1,0,1,0,0,16,538,27,1,1,135283,1
2019,1001995,1,46,0,0,1,0,4,1,0,0,1,0,0,1,35,1,0,0,9222,0
2020,1319287,0,1216,0,10,43,9,90,1,0,0,1,0,0,30,936,42,0,1,229966,0
2021,1045971,1,929,1,12,47,9,43,0,3,0,0,0,0,20,718,35,1,2,181532,1
2022,1653457,0,105,0,2,6,0,8,1,0,0,1,0,0,3,75,3,0,0,18359,0
2023,1753309,1,268,0,1,13,1,2,1,0,0,1,0,0,3,215,6,0,0,56177,0
2024,1629735,1,132,0,0,5,0,12,0,2,0,0,0,0,2,97,5,0,0,23274,0
2025,1089968,1,90,0,3,4,0,12,1,1,0,1,0,0,1,59,4,0,0,13526,0
2026,1496207,1,275,0,7,15,0,19,1,1,0,1,0,0,9,197,10,1,0,48293,0
2027,1194254,0,68,0,3,2,0,5,0,0,0,0,0,0,2,53,2,0,0,13513,0
2028,1967646,1,266,0,2,6,0,41,0,1,0,0,0,0,4,184,14,0,0,47511,0
2029,1134430,1,163,0,3,9,3,5,0,0,0,0,0,0,7,122,3,0,1,28918,0
2030,1075022,0,505,0,4,22,4,11,0,1,0,0,0,0,9,404,20,1,1,99620,0
2031,1355183,1,294,0,2,12,4,13,0,0,0,0,0,0,6,228,10,0,1,55609,0
2032,1347914,1,91,0,1,4,0,14,1,0,0,1,0,0,1,65,3,0,0,15818,0
2033,1593218,0,66,0,1,1,1,1,1,0,0,1,0,0,4,51,1,0,0,12850,0
2034,1908752,0,148,0,1,3,1,2,1,0,0,1,0,0,5,123,4,0,0,30584,0
2035,1477198,0,759,0,12,41,4,79,0,1,0,0,0,0,11,553,18,1,1,136070,0
2036,1189520,0,528,1,4,17,1,68,0,1,0,0,0,0,9,382,22,1,1,92605,1
2037,1393430,1,183,0,0,11,1,3,1,2,0,1,0,0,5,139,5,0,1,33743,0
2038,1306935,0,169,0,3,3,0,24,1,0,0,1,0,0,3,125,5,0,0,28295,0
2039,1840670,1,384,1,3,13,3,17,1,1,0,1,0,0,5,308,12,0,0,77109,1
2040,1694391,0,351,0,2,16,3,23,1,0,0,1,0,0,5,273,12,0,1,67652,0
2041,1588232,1,178,0,6,5,0,15,1,1,0,1,0,0,4,126,8,0,0,30611,0
2042,1342323,1,481,0,6,26,3,20,0,0,0,0,0,0,9,373,18,1,1,94002,0
2043,1859268,1,84,0,1,5,0,10,1,0,0,1,0,0,2,56,4,1,0,14317,0
2044,1793603,1,775,1,17,30,1,65,0,2,0,0,0,0,13,574,28,0,2,142554,1
2045,1774978,1,55,0,1,1,0,0,0,1,0,0,0,0,1,51,0,0,0,12455,0
2046,1840972,1,29,0,0,2,1,2,1,0,0,1,0,0,0,20,1,0,0,4266,0
2047,1287242,1,7,0,0,0,1,0,1,0,0,1,0,0,0,4,0,0,0,878,0
2048,1697975,1,706,1,8,26,6,54,0,0,0,0,0,0,16,544,23,0,1,133842,1
2049,1194170,0,192,1,3,12,1,27,1,0,0,1,0,0,3,128,4,0,0,33242,1
2050,1314917,1,172,0,2,8,0,27,0,1,0,0,0,0,4,116,6,0,0,28623,0
2051,1132196,0,1027,0,15,39,5,49,1,2,0,1,0,0,25,814,38,0,1,207283,0
2052,1534508,1,193,0,4,11,0,12,1,0,0,1,0,0,4,138,10,0,1,34278,0
2053,1557123,1,60,0,3,2,0,8,0,0,0,0,0,0,2,39,2,0,0,9522,0
2054,1645593,1,245,0,1,15,1,5,1,0,0,1,0,0,2,193,5,0,0,48057,0
2055,1164973,0,810,0,9,30,6,24,0,2,0,0,0,0,13,660,17,1,1,164431,0
2056,1091550,0,70,0,2,4,0,8,0,0,0,0,0,0,2,48,4,0,0,12386,0
2057,1719874,0,70,0,1,2,0,8,0,0,0,0,0,0,4,50,1,0,0,11511,0
2058,1221380,1,256,0,3,10,0,34,0,1,0,0,0,0,4,180,7,0,0,46982,0
2059,1321469,0,190,0,1,9,0,20,0,0,0,0,0,0,2,139,8,1,1,35609,0
2060,1152333,1,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,774,0
2061,1489150,1,124,0,1,8,0,2,0,0,0,0,0,0,2,99,3,0,0,24364,0
2062,1470446,0,55,0,0,3,1,0,0,0,0,0,0,0,1,46,2,0,0,11936,0
2063,1617370,1,234,0,3,11,0,28,0,0,0,0,0,0,2,164,11,0,0,40817,0
2064,1268655,1,273,0,9,12,0,28,0,1,0,0,0,0,3,190,16,0,0,48413,0
2065,1733801,1,18,1,0,3,1,0,0,0,0,0,0,0,0,12,1,0,0,2995,1
2066,1218458,1,250,0,11,16,0,24,0,1,0,0,0,0,4,166,7,0,1,40681,0
2067,1761748,1,774,1,1,30,12,4,0,5,0,0,0,0,24,628,32,3,0,156416,1
2068,1749851,1,241,0,2,14,1,16,0,3,0,0,0,0,5,187,4,0,1,43587,0
2069,1344053,1,149,0,2,6,0,12,1,0,0,1,0,0,2,113,3,1,0,28288,0
2070,1661345,1,184,0,4,10,1,10,0,2,0,0,0,0,5,132,6,0,1,32206,0
2071,1299919,1,867,1,9,35,3,80,0,3,0,0,0,0,13,649,31,2,1,157371,1
2072,1053808,0,107,1,3,8,1,8,0,0,0,0,0,0,4,74,5,0,0,18424,1
2073,1292694,0,424,0,5,17,0,53,0,0,0,0,0,0,9,310,9,0,0,79111,0
2074,1122174,1,14,0,0,2,0,3,0,0,0,0,0,0,0,6,0,0,0,1552,0
2075,1675960,1,68,0,0,4,0,6,0,0,0,0,0,0,2,47,4,0,1,12887,0
2076,1221097,1,107,0,1,4,0,12,0,0,0,0,0,0,2,77,3,0,0,19491,0
2077,1760110,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,413,0
2078,1318809,1,337,0,2,6,3,4,0,0,0,0,0,0,9,300,6,2,0,73648,0
2079,1330442,0,105,0,4,6,0,9,0,0,0,0,0,0,2,76,2,1,0,17041,0
2080,1245522,1,42,0,0,2,0,4,0,0,0,0,0,0,0,31,1,0,0,7622,0
2081,1494956,1,219,0,1,11,0,33,0,0,0,0,0,0,5,159,5,0,0,37662,0
2082,1568930,0,194,0,5,10,0,17,0,0,0,0,0,0,4,139,7,0,0,35946,0
2083,1582418,0,32,0,1,1,0,6,0,0,0,0,0,0,0,21,1,0,0,5524,0
2084,1806898,0,42,0,1,1,0,5,0,0,0,0,0,0,1,33,1,0,0,9274,0
2085,1675878,1,124,1,2,6,3,4,0,1,0,0,0,0,4,96,3,0,0,23908,1
2086,1156300,1,411,1,4,19,5,32,0,0,0,0,0,0,6,316,10,0,1,76050,1
2087,1353057,1,3605,2,80,182,19,160,0,11,0,0,0,0,82,2729,133,3,3,676267,1
2088,1496877,1,954,1,21,42,11,13,1,0,0,1,0,0,28,744,42,2,2,188094,1
2089,1706349,0,491,0,9,23,0,25,0,1,0,0,0,0,15,377,20,0,0,94577,0
2090,1246105,0,1261,1,28,61,7,51,1,0,0,1,0,0,27,955,45,0,2,240020,1
2091,1199021,0,645,0,13,32,0,34,0,1,0,0,0,0,14,492,23,0,0,119936,0
2092,1953266,1,577,0,18,30,2,17,1,1,0,1,0,0,11,447,16,1,1,111326,0
2093,1818844,1,135,0,4,3,2,0,1,0,0,1,0,0,3,108,8,0,0,27882,0
2094,1459563,0,569,0,15,23,0,44,0,1,0,0,0,0,13,436,15,0,0,108473,0
2095,1768959,0,632,1,15,29,2,35,0,1,0,0,0,0,13,476,24,0,1,121193,1
2096,1571261,1,941,1,21,40,2,54,1,2,0,1,0,0,26,720,36,1,1,177258,1
2097,1725370,0,419,0,11,23,0,18,0,2,0,0,0,0,7,323,13,0,0,79335,0
2098,1329432,0,733,0,18,31,11,0,1,0,0,1,0,0,15,597,31,0,0,149960,0
2099,1651914,1,1750,0,37,62,19,4,0,1,0,0,0,0,43,1429,70,1,1,357432,0
2100,1690023,1,2508,0,75,105,3,137,0,3,0,0,0,0,61,1927,79,2,1,482730,0
2101,1979060,0,776,1,13,37,2,50,0,2,0,0,0,0,19,588,21,2,1,146656,1
2102,1708103,1,531,2,15,25,8,12,0,0,0,0,0,0,13,408,23,0,1,102749,1
2103,1816416,1,1089,0,21,38,0,80,1,2,0,1,0,0,18,830,36,0,0,203928,0
2104,1812008,1,1915,3,49,68,24,25,0,1,0,0,0,0,43,1563,61,0,4,385640,1
2105,1205234,1,542,0,13,24,1,9,0,2,0,0,0,0,12,420,26,2,1,101817,0
2106,1627538,1,921,2,19,41,4,42,1,1,0,1,0,0,13,703,43,2,2,174571,1
2107,1157863,0,499,0,17,25,1,16,0,1,0,0,0,0,7,387,15,0,1,96721,0
2108,1935679,0,1485,0,36,62,2,81,0,1,0,0,0,0,23,1144,62,2,1,279785,0
2109,1323750,1,1157,0,29,58,0,73,1,3,0,1,0,0,23,872,37,1,0,216507,0
2110,1640833,1,744,0,15,30,5,17,1,0,0,1,0,0,9,588,32,1,1,147926,0
2111,1735381,1,420,1,11,21,4,15,1,1,0,1,0,0,9,320,12,2,1,79179,1
2112,1290916,0,4903,3,118,209,46,101,1,15,0,1,0,0,109,3852,192,6,4,955675,1
2113,1294056,1,420,0,13,13,0,28,0,0,0,0,0,0,13,318,14,0,0,75752,0
2114,1240185,0,764,0,14,29,1,38,0,0,0,0,0,0,16,597,38,2,1,145554,0
2115,1072684,1,1194,1,27,57,5,68,0,3,0,0,0,0,24,899,40,1,1,223008,1
2116,1850432,0,533,0,7,25,7,2,1,2,0,1,0,0,10,434,23,2,0,113878,0
2117,1529736,1,542,0,14,15,6,4,0,1,0,0,0,0,13,446,23,2,1,107941,0
2118,1597914,0,482,1,11,24,2,21,0,1,0,0,0,0,13,373,22,0,1,92244,1
2119,1947537,1,579,1,13,20,1,31,0,2,0,0,0,0,18,448,20,0,1,110558,1
2120,1492147,1,70,0,3,3,0,4,0,0,0,0,0,0,1,50,5,0,0,12284,0
2121,1160045,1,7,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,1365,0
2122,1084238,0,172,0,3,11,0,12,1,0,0,1,0,0,3,126,5,0,0,31263,0
2123,1762874,0,614,0,22,31,0,38,1,1,0,1,0,0,16,461,22,1,0,114973,0
2124,1348496,1,1189,2,28,51,7,51,1,3,0,1,0,0,20,911,44,2,2,218474,1
2125,1000503,0,219,0,3,5,5,0,1,0,0,1,0,0,2,191,3,0,0,47065,0
2126,1493056,1,424,0,11,16,0,29,0,0,0,0,0,0,7,334,12,0,0,85721,0
2127,1936431,1,553,0,9,26,2,15,1,1,0,1,0,0,13,435,31,1,1,109329,0
2128,1717587,0,485,1,8,26,4,18,1,1,0,1,0,0,10,367,21,0,1,94847,1
2129,1890406,0,423,0,8,17,0,26,1,1,0,1,0,0,8,314,13,2,0,82913,0
2130,1125234,1,94,0,2,7,0,7,1,1,0,1,0,0,3,61,3,0,0,14311,0
2131,1459428,1,459,1,12,15,3,19,0,1,0,0,0,0,7,366,16,0,0,92974,1
2132,1374154,0,105,1,1,6,1,6,1,0,0,1,0,0,4,76,2,0,1,19211,1
2133,1154962,1,164,0,5,5,0,14,1,0,0,1,0,0,3,123,6,0,0,29018,0
2134,1637614,1,872,1,23,35,9,19,0,5,0,0,0,0,21,675,35,3,1,167309,1
2135,1260285,1,614,0,12,28,10,0,0,0,0,0,0,0,20,488,30,3,0,118853,0
2136,1502536,1,2522,1,72,85,30,46,1,8,0,1,0,0,52,2025,82,0,2,503233,1
2137,1920787,0,183,0,5,8,0,7,1,1,0,1,0,0,1,145,8,0,0,37003,0
2138,1421043,0,1571,0,43,52,12,12,0,2,0,0,0,0,29,1305,67,1,1,324852,0
2139,1945301,1,373,0,6,18,0,20,1,0,0,1,0,0,8,283,12,0,1,70417,0
2140,1308978,1,1865,0,51,71,28,3,1,6,0,1,0,0,50,1499,82,2,0,372231,0
2141,1892447,1,636,0,18,20,4,19,1,1,0,1,0,0,13,508,23,0,1,126165,0
2142,1771110,0,3138,3,68,133,11,130,0,3,0,0,0,0,70,2432,125,1,4,603447,1
2143,1870504,1,814,0,23,28,7,19,0,2,0,0,0,0,14,653,33,2,1,161665,0
2144,1954149,1,1768,2,35,70,16,45,0,0,0,0,0,0,31,1420,64,1,2,354592,1
2145,1797677,1,277,0,9,10,0,17,1,0,0,1,0,0,5,217,10,0,0,53951,0
2146,1392244,0,317,0,5,11,0,16,1,1,0,1,0,0,11,243,15,0,0,61197,0
2147,1519731,0,708,0,18,25,0,47,0,1,0,0,0,0,14,543,35,2,0,135737,0
2148,1922829,1,489,0,13,23,0,29,0,1,0,0,0,0,8,374,20,0,0,92739,0
2149,1643581,0,151,0,6,8,0,5,0,0,0,0,0,0,5,118,5,0,1,30337,0
2150,1576574,1,963,0,27,39,8,7,1,3,0,1,0,0,22,779,39,2,1,197586,0
2151,1815113,1,929,0,13,47,0,54,0,1,0,0,0,0,21,704,39,1,0,176873,0
2152,1449757,1,350,0,11,8,0,25,0,1,0,0,0,0,7,275,5,1,0,66714,0
2153,1465031,1,118,0,2,5,0,10,0,1,0,0,0,0,4,85,6,0,0,22294,0
2154,1793165,1,488,0,14,19,0,26,0,1,0,0,0,0,15,372,14,1,0,96731,0
2155,1581716,0,985,0,23,46,0,58,1,0,0,1,0,0,21,746,42,0,0,187496,0
2156,1749948,1,375,1,6,15,5,6,1,1,0,1,0,0,5,302,18,0,1,75492,1
2157,1694564,0,560,1,9,25,1,25,1,0,0,1,0,0,12,425,35,2,1,108560,1
2158,1808775,1,1353,0,39,41,12,17,1,1,0,1,0,0,27,1115,54,1,1,277757,0
2159,1893704,0,526,0,11,29,0,28,1,0,0,1,0,0,14,382,23,1,0,94029,0
2160,1822778,1,827,0,14,41,0,44,0,6,0,0,0,0,16,621,36,1,0,159151,0
2161,1706151,1,253,1,8,10,2,9,1,1,0,1,0,0,10,188,7,0,1,48077,1
2162,1559047,1,1010,0,22,46,10,10,1,3,0,1,0,0,29,797,44,1,1,202189,0
